chapter	section	greek	english	src_idx	tgt_idx	score
11	8	Ὀρέστῃ	Orestes	29	37	0.68
11	8	ἀνεγνωρίσθη	discovered	30	35	0.707
11	8	ἐκ	by	31	38	0.6134
11	8	τῆς	the	32	40	0.5636
11	8	πέμψεως	sending	33	39	0.6637
11	8	ἐπιστολῆς	letter	35	41	0.4612
11	8	ἐκείνου	him	36	49	0.638
11	8	δὲ	and	37	42	0.6562
11	8	πρὸς	to	38	50	0.6516
11	8	Ἰφιγένειαν	Iphigenia	40	51	0.7001
11	8	ἄλλης	another	41	43	0.5419
11	8	ἔδει	required	42	46	0.5611
11	8	ἀναγνωρίσεως	reveal	43	48	0.6068
11	9	δύο	Two	0	0	0.8596
11	9	οὖν	then	2	5	0.497
11	9	τοῦ	the	3	3	0.7313
11	9	μύθου	Plot	4	4	0.6871
11	9	μέρη	parts	5	1	0.8179
11	9	περὶ	on	6	10	0.582
11	9	ταῦτ	this	7	13	0.6274
11	9	ἐστί	are	8	9	0.5706
11	9	περιπέτεια	Peripety	9	6	0.6181
11	9	καὶ	and	10	7	0.5714
11	9	τρίτον	third	12	16	0.6305
11	9	τούτων	sort	15	14	0.4385
11	9	περιπέτεια	Suffering	17	19	0.4834
11	9	ἀναγνώρισις	Discovery	20	8	0.511
11	9	εἴρηται	is	21	18	0.4909
12	10	μέρη	parts	0	1	0.8034
12	10	δὲ	The	1	0	0.4671
12	10	τραγῳδίας	Tragedy	2	3	0.6939
12	10	οἷς	its	3	20	0.4104
12	10	ὡς	as	5	7	0.5113
12	10	εἴδεσι	elements	6	9	0.4756
12	10	δεῖ	to	7	4	0.4896
12	10	χρῆσθαι	used	8	6	0.701
12	10	πρότερον	already	9	15	0.5578
12	10	εἴπαμεν	mentioned	10	16	0.7103
12	10	κατὰ	from	11	22	0.4974
12	10	τὸ	its	13	28	0.5607
12	10	ποσὸν	quantity	14	29	0.6106
12	10	καὶ	or	15	30	0.5944
12	10	εἰς	into	16	34	0.6744
12	10	ἃ	which	17	35	0.7294
12	10	διαιρεῖται	divided	18	38	0.709
12	10	κεχωρισμένα	separate	19	32	0.561
12	10	ταῦτ	it	20	36	0.4914
12	10	ἐστίν	are	21	19	0.5407
12	1	Μέρη	parts	0	1	0.7139
12	1	τραγῳδίας	Tragedy	2	3	0.7309
12	1	οἷς	The	3	0	0.4587
12	1	ὡς	as	5	7	0.5599
12	1	εἴδεσι	elements	6	9	0.5306
12	1	δεῖ	to	7	4	0.5093
12	1	χρῆσθαι	treated	8	6	0.6511
12	1	πρότερον	previous	9	17	0.6703
12	1	εἴπομεν	mentioned	10	14	0.6653
12	1	κατὰ	of	11	25	0.5692
12	1	δὲ	however	12	24	0.6484
12	1	τὸ	the	13	20	0.5509
12	1	ποσὸν	quantity	14	27	0.594
12	1	καὶ	e	15	29	0.5915
12	1	εἰς	into	16	33	0.6447
12	1	ἃ	which	17	34	0.7042
12	1	διαιρεῖται	divided	18	37	0.6921
12	1	κεχωρισμένα	separate	19	31	0.6346
12	1	τάδε	the	20	41	0.5916
12	1	ἐστίν	has	21	40	0.5451
12	1	πρόλογος	Prologue	22	44	0.6629
12	1	ἐπεισόδιον	following	23	42	0.5173
12	1	ἔξοδος	Episode	24	45	0.5061
12	1	χορικόν	Exode	25	46	0.5616
12	2	καὶ	and	0	0	0.646
12	2	τὸ	a	2	1	0.4754
12	2	πάροδος	Parode	4	6	0.5187
12	2	δὲ	and	6	7	0.5585
12	2	στάσιμον	Stasimon	7	8	0.5387
12	3	κοινὰ	common	0	3	0.7144
12	3	ἁπάντων	all	2	5	0.674
12	3	ταῦτα	these	3	0	0.7167
12	3	δὲ	whereas	5	7	0.5616
12	3	τὰ	songs	6	8	0.4634
12	3	ἀπὸ	from	7	9	0.7022
12	3	τῆς	the	8	10	0.7329
12	3	σκηνῆς	stage	9	11	0.7061
12	3	καὶ	and	10	12	0.6668
12	3	κόμμοι	Commoe	11	13	0.6498
12	4	ἔστιν	is	0	2	0.7046
12	4	πρόλογος	Prologue	2	1	0.7449
12	4	ὅλον	all	5	3	0.6416
12	4	τραγῳδίας	of	6	8	0.4839
12	4	τὸ	the	7	6	0.5328
12	4	χοροῦ	chorus	9	10	0.6801
12	4	παρόδου	Parode	10	7	0.4891
12	5	ἐπεισόδιον	comes	0	4	0.4032
12	5	μέρος	Episode	2	1	0.5356
12	5	ὅλον	all	3	2	0.589
12	5	τὸ	in	5	5	0.4517
12	5	μεταξὺ	between	6	6	0.7317
12	5	ὅλων	whole	7	8	0.6987
12	5	χορικῶν	choral	8	9	0.7119
12	5	μελῶν	songs	9	10	0.6479
12	6	ἔξοδος	Exode	0	1	0.4163
12	6	ὅλον	all	3	2	0.5359
12	6	τραγῳδίας	song	4	9	0.534
12	6	μεθ	after	5	5	0.4414
12	6	ἔστι	follows	8	4	0.4322
12	6	χοροῦ	choral	9	8	0.5572
12	7	χορικοῦ	choral	0	2	0.6946
12	7	δὲ	In	1	0	0.4845
12	7	πάροδος	Parode	2	5	0.5441
12	7	ἡ	the	4	7	0.6829
12	7	πρώτη	first	5	9	0.8078
12	7	λέξις	statement	6	10	0.6155
12	7	ὅλη	whole	7	8	0.7332
12	7	χοροῦ	chorus	8	13	0.7309
12	8	στάσιμον	Stasimon	0	1	0.5256
12	8	μέλος	song	2	3	0.6669
12	8	χοροῦ	chorus	3	6	0.7574
12	8	ἄνευ	without	5	7	0.7663
12	8	ἀναπαίστου	anapaests	6	8	0.803
12	8	καὶ	or	7	9	0.7406
12	8	τροχαίου	trochees	8	10	0.6842
12	9	κόμμος	Commos	0	1	0.4835
12	9	δὲ	a	1	0	0.4766
12	9	θρῆνος	lamentation	2	3	0.5956
12	9	κοινὸς	sung	3	4	0.4348
12	9	χοροῦ	chorus	4	6	0.6821
12	9	καὶ	and	5	7	0.675
12	9	ἀπὸ	in	6	9	0.5411
12	9	σκηνῆς	concert	7	10	0.5815
13	10	σημεῖον	critics	0	1	0.4942
13	10	δὲ	therefore	1	2	0.598
13	10	μέγιστον	wrong	2	4	0.4156
13	10	ἐπὶ	in	3	12	0.4457
13	10	τῶν	his	5	13	0.5981
13	10	σκηνῶν	tragedies	6	14	0.5553
13	10	καὶ	and	7	15	0.4736
13	10	ἀγώνων	them	9	19	0.4075
13	10	τραγικώταται	unhappy	10	21	0.5153
13	10	τοιαῦται	this	12	10	0.4635
13	10	ἂν	to	14	32	0.4037
13	10	κατορθωθῶσιν	ending	15	22	0.4357
13	10	Εὐριπίδης	Euripides	18	7	0.4573
13	10	τραγικώτατός	right	27	30	0.4341
13	10	γε	as	28	25	0.4091
13	10	φαίνεται	said	31	28	0.4385
13	11	δ	this	1	4	0.4334
13	11	ἡ	The	2	0	0.664
13	11	πρώτη	best	3	1	0.5995
13	11	λεγομένη	proof	4	2	0.5015
13	11	ἐστιν	is	7	3	0.6123
13	11	σύστασις	out	8	17	0.457
13	11	ἡ	the	9	22	0.4801
13	11	διπλῆν	tragic	10	25	0.4994
13	11	τε	and	11	26	0.462
13	11	τὴν	his	12	30	0.4582
13	11	σύστασιν	execution	13	31	0.5245
13	11	ἔχουσα	be	14	32	0.4551
13	11	καὶ	even	18	28	0.4821
13	11	τελευτῶσα	faulty	19	33	0.5753
13	11	ἐξ	in	20	34	0.492
13	11	ἐναντίας	other	21	36	0.4658
13	11	τοῖς	the	22	48	0.5243
13	11	βελτίοσι	most	23	44	0.4121
13	11	καὶ	of	24	47	0.4323
13	11	χείροσιν	dramatists	25	49	0.4916
13	12	δοκεῖ	comes	0	2	0.4649
13	12	πρώτη	first	3	10	0.76
13	12	διὰ	After	4	0	0.4179
13	12	τὴν	a	5	13	0.4187
13	12	τῶν	the	6	17	0.4675
13	12	θεάτρων	of	7	5	0.4427
13	12	ἀσθένειαν	story	8	15	0.4574
13	12	ἀκολουθοῦσι	issue	9	22	0.4862
13	12	οἱ	the	11	3	0.4431
13	12	ποιηταὶ	construction	12	4	0.4032
13	12	εὐχὴν	opposite	14	21	0.4581
13	12	ποιοῦντες	and	15	19	0.4244
13	12	τοῖς	the	16	27	0.6186
13	12	θεαταῖς	personages	17	29	0.6098
13	13	ἔστιν	is	0	1	0.5306
13	13	δὲ	It	1	0	0.4225
13	13	οὐχ	not	2	28	0.5352
13	13	ἀπὸ	through	4	6	0.4598
13	13	τραγῳδίας	audiences	5	11	0.5407
13	13	ἡδονὴ	pleasure	6	25	0.5216
13	13	ἀλλὰ	only	7	5	0.4116
13	13	μᾶλλον	merely	8	14	0.5682
13	13	τῆς	their	9	16	0.5331
13	13	κωμῳδίας	writing	10	18	0.5092
13	13	οἰκεία	public	11	17	0.5103
13	13	ἐκεῖ	here	12	26	0.6638
13	13	γὰρ	But	13	23	0.4635
13	13	οἳ	the	14	38	0.4967
13	13	ἔχθιστοι	bitterest	16	39	0.6205
13	13	ὦσιν	is	17	27	0.5201
13	13	ἐν	in	18	41	0.6359
13	13	τῷ	the	19	42	0.6118
13	13	μύθῳ	piece	20	43	0.5659
13	13	οἷον	e	21	44	0.5361
13	13	Ὀρέστης	Orestes	22	46	0.8026
13	13	καὶ	and	23	47	0.8426
13	13	Αἴγισθος	Aegisthus	24	48	0.8074
13	13	φίλοι	friends	25	52	0.7051
13	13	γενόμενοι	enemies	26	40	0.4728
13	13	ἐπὶ	at	27	53	0.6847
13	13	τελευτῆς	end	28	55	0.6832
13	13	ἐξέρχονται	walk	29	49	0.6874
13	13	καὶ	with	30	56	0.5097
13	13	ἀποθνῄσκει	slaying	31	58	0.6375
13	13	οὐδεὶς	any	32	60	0.736
13	13	ὑπ	by	33	62	0.6868
13	13	οὐδενός	one	34	64	0.6445
13	1	Ὧν	What	0	13	0.5947
13	1	δὲ	next	1	1	0.4059
13	1	δεῖ	to	2	17	0.4027
13	1	στοχάζεσθαι	aim	3	18	0.5733
13	1	καὶ	and	4	20	0.6559
13	1	ἃ	what	5	21	0.6366
13	1	δεῖ	is	6	22	0.4846
13	1	εὐλαβεῖσθαι	avoid	7	25	0.6015
13	1	συνιστάντας	constructing	8	27	0.6835
13	1	τοὺς	his	9	28	0.5304
13	1	μύθους	Plots	10	29	0.5924
13	1	καὶ	and	11	30	0.5993
13	1	πόθεν	What	12	32	0.5723
13	1	ἔσται	depends	13	41	0.5782
13	1	τὸ	the	14	38	0.6004
13	1	τῆς	the	15	15	0.4306
13	1	τραγῳδίας	tragic	16	39	0.636
13	1	ἔργον	effect	17	40	0.5725
13	1	ἂν	will	19	9	0.4362
13	1	εἴη	be	20	10	0.4841
13	1	τοῖς	The	22	0	0.4164
13	1	νῦν	above	23	8	0.4333
13	1	εἰρημένοις	said	24	7	0.5754
13	2	ἐπειδὴ	for	0	3	0.4494
13	2	οὖν	therefore	1	41	0.5044
13	2	δεῖ	must	2	11	0.4889
13	2	τὴν	the	3	9	0.4205
13	2	σύνθεσιν	form	4	6	0.4844
13	2	εἶναι	be	5	12	0.5903
13	2	τῆς	the	6	4	0.59
13	2	καλλίστης	finest	7	5	0.7107
13	2	τραγῳδίας	Tragedy	8	8	0.7073
13	2	μὴ	not	9	13	0.7948
13	2	ἁπλῆν	simple	10	14	0.7924
13	2	ἀλλὰ	but	11	15	0.7232
13	2	πεπλεγμένην	complex	12	16	0.5258
13	2	καὶ	and	13	17	0.5898
13	2	φοβερῶν	pity	15	25	0.6125
13	2	καὶ	and	16	26	0.7058
13	2	ἐλεεινῶν	fear	17	27	0.6034
13	2	εἶναι	it	18	20	0.4225
13	2	μιμητικήν	imitate	19	22	0.5969
13	2	τοῦτο	that	20	29	0.5243
13	2	ἴδιον	distinctive	22	32	0.7049
13	2	τῆς	this	23	35	0.6693
13	2	τοιαύτης	kind	24	36	0.7381
13	2	μιμήσεώς	imitation	25	38	0.7631
13	2	ἐστιν	is	26	30	0.573
13	2	πρῶτον	further	27	18	0.4015
13	2	δῆλον	follows	29	40	0.5378
13	2	ὅτι	that	30	42	0.5993
13	2	δεῖ	must	35	21	0.5356
13	2	μεταβάλλοντας	arousing	36	24	0.4712
13	2	φαίνεσθαι	actions	37	23	0.4172
13	2	γὰρ	since	43	28	0.5561
13	2	μιαρόν	avoided	49	51	0.506
13	2	ἐστιν	are	50	44	0.5283
13	3	οὔτε	not	0	5	0.6455
13	3	τοὺς	A	1	1	0.535
13	3	μοχθηροὺς	good	2	2	0.5045
13	3	ἐξ	from	3	9	0.6479
13	3	ἀτυχίας	happiness	4	10	0.6159
13	3	εἰς	to	5	11	0.5865
13	3	εὐτυχίαν	happiness	6	21	0.5748
13	3	ἀτραγῳδότατον	misery	7	12	0.4316
13	3	οὔτε	from	20	18	0.4744
13	3	ἐλεεινὸν	misery	21	19	0.5767
13	3	οὔτε	to	22	20	0.499
13	3	φοβερόν	bad	23	16	0.4319
13	4	οὐδ	not	0	4	0.6986
13	4	αὖ	first	1	1	0.4392
13	4	τὸν	an	2	57	0.5391
13	4	σφόδρα	extremely	3	58	0.4758
13	4	πονηρὸν	fear-inspiring	4	5	0.6042
13	4	ἐξ	from	5	64	0.5878
13	4	εὐτυχίας	happiness	6	65	0.5492
13	4	εἰς	into	7	66	0.6331
13	4	δυστυχίαν	misery	8	67	0.6288
13	4	μεταπίπτειν	is	9	3	0.4793
13	4	τὸ	The	10	13	0.5408
13	4	μὲν	second	11	14	0.4277
13	4	γὰρ	most	12	17	0.458
13	4	φιλάνθρωπον	untragic	13	18	0.6207
13	4	ἔχοι	has	14	23	0.71
13	4	ἂν	can	15	20	0.542
13	4	ἡ	The	16	0	0.5391
13	4	τοιαύτη	that	17	19	0.4332
13	4	σύστασις	situation	18	2	0.6165
13	4	οὔτε	not	20	33	0.633
13	4	ἔλεον	piteous	21	7	0.4115
13	4	οὔτε	or	22	46	0.6278
13	4	φόβον	fears	23	49	0.6602
13	4	ὁ	it	24	31	0.5227
13	4	περὶ	to	27	36	0.6094
13	4	τὸν	the	28	37	0.5634
13	4	ἀνάξιόν	requisites	29	28	0.5525
13	4	ἐστιν	does	30	32	0.5694
13	4	δυστυχοῦντα	appeal	31	34	0.5673
13	4	δὲ	Nor	33	50	0.5056
13	4	περὶ	on	34	51	0.5452
13	4	τὸν	the	35	52	0.4852
13	4	ὅμοιον	other	36	53	0.4914
13	4	ἔλεος	pity	37	45	0.5948
13	4	μὲν	in	38	40	0.4761
13	4	περὶ	to	39	43	0.5632
13	4	τὸν	our	40	44	0.5388
13	4	ἀνάξιον	human	41	38	0.4726
13	4	φόβος	our	42	48	0.467
13	4	περὶ	to	44	47	0.5092
13	4	ὅμοιον	hand	46	54	0.4588
13	4	ὥστε	should	47	55	0.4361
13	4	οὔτε	either	48	35	0.4644
13	4	ἐλεεινὸν	bad	49	59	0.5223
13	4	οὔτε	or	50	6	0.4591
13	4	φοβερὸν	odious	51	10	0.4478
13	4	ἔσται	be	52	61	0.5318
13	5	ὁ	a	0	1	0.5143
13	5	μεταξὺ	story	1	2	0.4636
13	5	τούτων	Such	3	0	0.54
13	5	λοιπός	arouse	4	4	0.5335
13	5	ἔστι	may	5	3	0.5522
13	5	δὲ	but	6	10	0.5338
13	5	τοιοῦτος	human	7	6	0.4083
13	5	μήτε	either	9	17	0.5934
13	5	διαφέρων	occasioned	11	23	0.4647
13	5	καὶ	or	12	19	0.5815
13	5	δικαιοσύνῃ	fear	13	20	0.5442
13	5	μήτε	not	14	13	0.5619
13	5	διὰ	by	15	24	0.6701
13	5	κακίαν	misfortune	16	26	0.7588
13	5	καὶ	and	17	27	0.696
13	5	μοχθηρίαν	pity	18	21	0.6993
13	5	μεταβάλλων	move	19	14	0.5898
13	5	εἰς	to	20	16	0.5833
13	5	δυστυχίαν	pity	22	18	0.5711
13	5	ἀλλὰ	is	23	22	0.4105
13	5	δι	by	24	29	0.5111
13	5	ἁμαρτίαν	undeserved	25	25	0.4691
13	5	τινὰ	one	26	32	0.5127
13	5	τῶν	that	27	30	0.4802
13	5	ἐν	in	28	45	0.4688
13	5	δόξῃ	ourselves	30	34	0.4324
13	5	ὄντων	be	31	39	0.508
13	5	καὶ	or	32	43	0.5172
13	5	εὐτυχίᾳ	fear	33	28	0.6118
13	5	οἷον	so	34	35	0.4642
13	5	Οἰδίπους	piteous	35	42	0.5147
13	5	τῶν	the	41	46	0.5346
13	5	γενῶν	situation	43	47	0.4955
13	5	ἐπιφανεῖς	fear-inspiring	44	44	0.4631
13	6	ἀνάγκη	remains	0	1	0.4112
13	6	ἄρα	then	1	2	0.7514
13	6	τὸν	a	2	8	0.6247
13	6	καλῶς	of	3	6	0.4748
13	6	ἔχοντα	pre-eminently	4	11	0.5047
13	6	μῦθον	personage	5	7	0.6624
13	6	ἁπλοῦν	intermediate	6	4	0.5466
13	6	εἶναι	virtuous	7	12	0.4984
13	6	μᾶλλον	man	8	9	0.4067
13	6	ἢ	and	9	13	0.4559
13	6	ὥσπερ	just	11	14	0.4072
13	6	τινές	him	12	21	0.4253
13	6	φασι	brought	13	19	0.4212
13	6	καὶ	however	14	17	0.5219
13	6	μεταβάλλειν	misfortune	15	16	0.6521
13	6	οὐκ	not	16	22	0.7287
13	6	εἰς	in	17	38	0.4597
13	6	ἐκ	and	19	25	0.6113
13	6	δυστυχίας	depravity	20	26	0.7136
13	6	τοὐναντίον	some	22	29	0.5066
13	6	ἐξ	of	23	31	0.4915
13	6	εὐτυχίας	reputation	24	43	0.4739
13	6	εἰς	the	25	39	0.4128
13	6	δυστυχίαν	prosperity	26	45	0.5363
13	6	διὰ	by	28	23	0.7185
13	6	μοχθηρίαν	vice	29	24	0.6094
13	6	ἀλλὰ	but	30	27	0.7878
13	6	δι	by	31	28	0.7794
13	6	ἁμαρτίαν	error	32	30	0.6261
13	6	μεγάλην	great	33	42	0.6752
13	6	ἢ	of	34	33	0.4415
13	6	οἵου	e.g	35	46	0.4854
13	6	εἴρηται	judgement	36	32	0.4561
13	6	ἢ	Oedipus	37	47	0.4223
13	6	βελτίονος	Thyestes	38	48	0.4759
13	6	ἢ	and	40	44	0.4362
13	6	χείρονος	men	41	51	0.4448
13	7	σημεῖον	perfect	0	1	0.4892
13	7	δὲ	accordingly	1	3	0.5012
13	7	τὸ	a	3	6	0.4023
13	7	γιγνόμενον	have	4	5	0.4101
13	7	πρῶτον	single	5	7	0.4275
13	7	γὰρ	as	7	10	0.4627
13	7	οἱ	The	8	0	0.5108
13	7	ποιηταὶ	some	9	11	0.5289
13	7	τοὺς	the	10	20	0.4798
13	7	τυχόντας	hero's	11	21	0.4802
13	7	μύθους	fortunes	12	22	0.5309
13	7	ἀπηρίθμουν	must	13	23	0.5179
13	7	δὲ	and	15	8	0.5142
13	7	περὶ	on	16	31	0.5432
13	7	ὀλίγας	great	17	52	0.4439
13	7	οἰκίας	happiness	18	29	0.4449
13	7	αἱ	the	19	17	0.4743
13	7	κάλλισται	change	20	18	0.4085
13	7	τραγῳδίαι	depravity	21	48	0.4941
13	7	συντίθενται	lie	22	44	0.5417
13	7	οἷον	as	23	63	0.4189
13	7	Οἰδίπουν	happiness	27	35	0.4188
13	7	Θυέστην	the	33	57	0.4097
13	7	καὶ	not	34	69	0.4016
13	7	Τήλεφον	better	35	68	0.4556
13	7	καὶ	and	36	38	0.4876
13	7	ὅσοις	some	37	51	0.5443
13	7	ἄλλοις	part	38	56	0.4164
13	7	συμβέβηκεν	described	39	66	0.541
13	7	ἢ	either	40	61	0.6126
13	7	παθεῖν	we	41	64	0.4827
13	7	δεινὰ	worse	42	70	0.583
13	7	ἢ	than	43	71	0.531
13	7	ποιῆσαι	that	44	72	0.5293
13	8	ἡ	the	0	21	0.5586
13	8	μὲν	Though	1	5	0.4582
13	8	τέχνην	story	5	13	0.4431
13	8	καλλίστη	finest	6	22	0.7215
13	8	τραγῳδία	tragedies	7	23	0.6424
13	8	ἐκ	in	8	18	0.4676
13	8	ταύτης	these	9	19	0.5287
13	8	τῆς	the	10	27	0.4112
13	8	συστάσεώς	days	11	20	0.4209
13	8	ἐστι	are	12	24	0.707
13	9	διὸ	then	0	4	0.4047
13	9	οἱ	The	2	0	0.5293
13	9	Εὐριπίδῃ	theoretically	3	1	0.528
13	9	τοῦτο	this	9	9	0.4114
13	9	ἐστιν	has	22	5	0.4106
13	9	εἴρηται	description	24	10	0.5017
13	9	ὀρθόν	best	25	2	0.4046
14	10	τοὺς	The	0	0	0.7061
14	10	οὖν	accordingly	2	3	0.5025
14	10	παρειλημμένους	traditional	3	1	0.5978
14	10	μύθους	stories	4	2	0.6858
14	10	λύειν	kept	5	6	0.6468
14	10	ἔστιν	must	7	4	0.4876
14	10	οἷον	e.g	10	10	0.5722
14	10	τὴν	the	11	11	0.5214
14	10	Κλυταιμνήστραν	Clytaemnestra	12	14	0.7445
14	10	ἀποθανοῦσαν	murder	13	12	0.6127
14	10	ὑπὸ	by	14	15	0.7546
14	10	Ὀρέστου	Orestes	16	16	0.75
14	10	καὶ	and	17	17	0.7079
14	10	τὴν	of	18	18	0.4496
14	10	Ἐριφύλην	Eriphyle	19	19	0.7352
14	10	ὑπὸ	by	20	20	0.698
14	10	Ἀλκμέωνος	Alcmeon	22	21	0.7636
14	11	αὐτὸν	himself	0	14	0.4381
14	11	δὲ	the	1	1	0.4337
14	11	καὶ	even	4	4	0.4617
14	11	τοῖς	the	5	12	0.5189
14	11	παραδεδομένοις	them	6	26	0.4094
14	11	χρήσθαι	devise	7	20	0.5329
14	11	καλῶς	right	8	22	0.4819
14	11	λέγομεν	treating	13	25	0.5134
14	11	σαφέστερον	the	15	21	0.4184
14	12	ἔστι	may	0	16	0.5263
14	12	οὕτω	way	3	11	0.4749
14	12	γίνεσθαι	done	4	18	0.6449
14	12	τὴν	The	5	12	0.5651
14	12	πρᾶξιν	deed	6	13	0.5893
14	12	ὥσπερ	what	7	5	0.4234
14	12	οἱ	the	8	27	0.6229
14	12	παλαιοὶ	old	9	28	0.6599
14	12	ἐποίουν	be	10	17	0.5178
14	12	εἰδότας	knowingly	11	22	0.6315
14	12	καὶ	and	12	23	0.6735
14	12	γιγνώσκοντας	consciously	13	24	0.6689
14	12	καθάπερ	as	14	25	0.7204
14	12	καὶ	and	15	30	0.5296
14	12	Εὐριπίδης	Euripides	16	38	0.5536
14	12	ἐποίησεν	poets	17	29	0.4096
14	12	ἀποκτείνουσαν	murder	18	33	0.6082
14	12	τοὺς	her	19	35	0.5987
14	12	παῖδας	children	20	36	0.7322
14	12	Μήδειαν	Medea's	22	32	0.6064
14	13	ἔστιν	may	0	2	0.5788
14	13	δὲ	Or	1	0	0.5842
14	13	πρᾶξαι	do	2	3	0.6459
14	13	μέν	but	3	5	0.5132
14	13	ἀγνοοῦντας	ignorance	4	7	0.6271
14	13	πρᾶξαι	it	6	4	0.439
14	13	δεινόν	relationship	8	10	0.4817
14	13	εἶθ	and	9	11	0.5175
14	13	ὕστερον	afterwards	10	14	0.6935
14	13	ἀναγνωρίσαι	discover	11	12	0.674
14	13	τὴν	the	12	22	0.4631
14	13	φιλίαν	deed	13	23	0.4467
14	13	ὥσπερ	as	14	15	0.7152
14	13	ὁ	the	15	17	0.632
14	13	Σοφοκλέους	Sophocles	16	20	0.6396
14	13	Οἰδίπους	Oedipus	17	18	0.469
14	13	τοῦτο	Here	18	21	0.487
14	13	οὖν	is	20	24	0.4288
14	13	ἔξω	outside	21	25	0.7619
14	13	τοῦ	the	22	26	0.7227
14	13	δράματος	play	23	27	0.6839
14	13	ἐν	within	24	32	0.4518
14	13	δ	but	25	28	0.5688
14	13	αὐτῇ	it	26	33	0.512
14	13	τῇ	the	27	35	0.4224
14	13	τραγῳδίᾳ	act	28	36	0.4514
14	13	οἷον	like	29	34	0.6663
14	13	ὁ	the	30	38	0.6544
14	13	Ἀλκμέων	Alcmeon	31	39	0.7119
14	13	ὁ	in	32	40	0.4946
14	13	Ἀστυδάμαντος	Astydamas	33	41	0.5939
14	13	ἢ	or	34	42	0.7394
14	13	ὁ	the	35	45	0.697
14	13	Τηλέγονος	Telegonus	36	46	0.7603
14	13	ὁ	that	37	43	0.5123
14	13	ἐν	in	38	47	0.5371
14	13	τραυματίᾳ	Wounded	40	49	0.5002
14	13	Ὀδυσσεῖ	Ulysses	41	48	0.5646
14	14	δὲ	A	1	0	0.5234
14	14	τρίτον	third	2	1	0.764
14	14	παρὰ	for	3	4	0.4038
14	14	τὸ	one	5	5	0.4176
14	14	μέλλοντα	time	6	22	0.4382
14	14	ποιεῖν	meditating	7	6	0.5368
14	14	τι	some	8	7	0.6016
14	14	τῶν	his	9	15	0.4532
14	14	ἀνηκέστων	deadly	10	8	0.5048
14	14	δι	in	11	12	0.6436
14	14	ἄγνοιαν	ignorance	12	13	0.5538
14	14	ἀναγνωρίσαι	discovery	13	20	0.532
14	14	πρὶν	to	14	17	0.5586
14	14	ποιήσαι	make	15	18	0.6267
14	15	παρὰ	possibilities	1	3	0.4192
14	15	ταῦτα	These	2	0	0.6194
14	15	οὐκ	exhaust	3	1	0.4312
14	15	ἔστιν	be	4	9	0.4548
14	15	ἢ	either	6	10	0.467
14	15	γὰρ	since	7	4	0.6402
14	15	πρᾶξαι	deed	8	6	0.6449
14	15	ἀνάγκη	must	9	7	0.5237
14	15	ἢ	either	10	16	0.6675
14	15	μὴ	not	11	13	0.646
14	15	καὶ	and	12	15	0.4678
14	15	εἰδότας	knowingly	13	17	0.5859
14	15	ἢ	or	14	18	0.7334
14	15	εἰδότας	unknowingly	16	19	0.6874
14	16	τούτων	situation	0	2	0.4431
14	16	δὲ	The	1	0	0.4886
14	16	τὸ	the	2	5	0.458
14	16	γινώσκοντα	personage	4	6	0.5366
14	16	μελλῆσαι	is	5	7	0.5485
14	16	καὶ	and	6	18	0.6533
14	16	μὴ	leaves	7	19	0.5071
14	16	πρᾶξαι	undone	8	21	0.5334
14	16	χείριστον	worst	9	1	0.4976
14	16	τό	It	10	22	0.4408
14	16	μιαρὸν	odious	13	24	0.6123
14	16	ἔχει	is	14	23	0.5364
14	16	καὶ	and	15	25	0.6263
14	16	οὐ	absence	16	29	0.4702
14	16	τραγικόν	suffering	17	31	0.5828
14	16	ἀπαθὲς	untragic	18	32	0.7653
14	16	γάρ	is	19	35	0.4667
14	16	διόπερ	hence	20	33	0.7302
14	16	οὐδεὶς	no	21	37	0.8373
14	16	ποιεῖ	is	22	39	0.6742
14	16	ὁμοίως	thus	23	43	0.6569
14	16	εἰ	except	24	44	0.6367
14	16	μὴ	one	25	38	0.4164
14	16	ὀλιγάκις	few	26	47	0.6352
14	16	οἷον	e	27	49	0.6732
14	16	ἐν	in	28	54	0.5193
14	16	Ἀντιγόνῃ	Antigone	29	55	0.6483
14	16	Κρέοντα	Creon	31	53	0.5624
14	16	ὁ	and	32	52	0.4488
14	16	Αἵμων	Haemon	33	51	0.4761
14	17	τὸ	the	0	4	0.5779
14	17	πρᾶξαι	perpetration	2	6	0.5406
14	17	δεύτερον	Next	3	0	0.5639
14	18	βέλτιον	better	0	1	0.6832
14	18	δὲ	A	1	0	0.5288
14	18	τὸ	for	2	7	0.5492
14	18	ἀγνοοῦντα	ignorance	3	14	0.6151
14	18	μὲν	however	4	5	0.4909
14	18	πρᾶξαι	deed	5	9	0.631
14	18	πράξαντα	done	6	12	0.5536
14	18	δὲ	and	7	15	0.6514
14	18	ἀναγνωρίσαι	discovered	8	18	0.6315
14	18	γὰρ	since	11	20	0.5501
14	18	μιαρὸν	odious	12	24	0.6055
14	18	οὐ	nothing	13	23	0.5502
14	18	πρόσεστιν	is	14	22	0.5482
14	18	καὶ	and	15	27	0.6928
14	18	ἡ	the	16	28	0.6377
14	18	ἀναγνώρισις	Discovery	17	29	0.6055
14	18	ἐκπληκτικόν	astound	18	33	0.5424
14	19	κράτιστον	best	0	2	0.7647
14	19	δὲ	But	1	0	0.8175
14	19	τὸ	the	2	6	0.806
